text,label,attack_type
تم قبول طلب السكن وسيتم تسليم العقد يوم 02/09/2027 من السكرتاريا.,0,normal
تنبيه تقني ودود: حسابك السحابي يحتاج تأكيد بيانات لاستعادة الأمان عبر https://id-point.cloud/identity,1,technical_support
سيدي، خدمات البنك السعودي الفرنسي ستتعطل الليلة إذا ما راجعت كلمة السر والهوية عبر https://urgent-route.monster/checkme,1,bank
يرجى مراجعة استمارة التدريب وتوقيعها قبل الساعة 7:55 ص.,0,normal
موعد الفحص في إدارة السكن تغير إلى 2:35 م فقط، انتبه.,0,normal
حظك اليوم حلو، استلم جائزتك قبل منتصف الليل وإلا تنلغي تلقائياً عبر https://id-point.cloud/go,1,prize
المرجو الحضور إلى الممر الجنوبي قبل 11:00 م لاستلام الشهادات.,0,normal
إشعار دافئ: دفعتك ما اكتملت ونساعدك ترجعها إذا حدّثت البطاقة من https://verify-core.store/release,1,payment
يا لمى، بعد العصر بنمر على صيدلية الرحمة ثم نروح البيت.,0,normal
يا خوي، الخطة الذهبية تبدأ بـ 8100 درهم وتفتح لك دخل ثابت، الرابط https://otp-panel.monster/signin,1,investment
محفظة محفظة الازدهار تبشّر بعائد شهري قوي، لكن التسجيل اليوم فقط عبر https://urgent-route.digital/release,1,investment
فرحنا لك يا غالي، رصيد الجائزة جاهز لكن محتاج توثيق بنكي من https://parcel-hold.pro/step2,1,prize
مرحبا يا غالي، عندك طرد رقم 91685 بانتظار التصريح، افتح الرابط https://claim-desk.monster/go,1,delivery
يا خوي، وظيفة خدمة العملاء ما زالت مفتوحة، ثبّت رقمك وبياناتك من https://wallet-lock.zone/claim,1,job
عندنا عرض شغل مريح من البيت، ادخل الكود والهوية واستكمل عبر https://parcel-hold.digital/unlock,1,job
مساء الخير، هل يناسبك ننقل اجتماع الفريق إلى 10:55 م؟,0,normal
يا زول، الناس بدت تسحب أرباحها من Elite Wealth Arab وانت لسه؟ كمّل حسابك من https://secure-box.store/signin,1,investment
هلا ميادة، أنا واقف عند الطابق الثاني وإذا وصلت أرسل لي.,0,normal
الرجاء التفاعل فوراً، استعادة خدمة الحساب تتطلب كلمة المرور والبطاقة عبر https://wallet-lock.fit/unlock,1,bank
خالتي تقول لك جيب معك الخبز من ركن القهوة وإنت راجع.,0,normal
تم فتح التسجيل للرحلة الجامعية حتى تاريخ 24/11/2027 عبر البوابة.,0,normal
تنبيه تقني ودود: حسابك السحابي يحتاج تأكيد بيانات لاستعادة الأمان عبر https://verify-core.monster/identity,1,technical_support
تم تجديد اشتراكك الحقيقي حتى 18/04/2027 ويمكنك رؤية التفاصيل بالتطبيق.,0,normal
تنبيه تقني ودود: حسابك السحابي يحتاج تأكيد بيانات لاستعادة الأمان عبر https://verify-core.icu/identity,1,technical_support
يا زول، لو جيت الجامعة كلمني نجلس عند قاعة الاجتماعات الصغيرة شوية.,0,normal
تم قبول إجازتك من 07/08/2026 إلى 08/07/2026 حسب النظام المعتمد.,0,normal
المرجو الحضور إلى مواقف الطلاب قبل 11:15 م لاستلام الشهادات.,0,normal
يا سلام عليك، فزت معنا بهدية كبيرة اليوم، لا تخلي الفرصة تروح وادخل https://secure-box.uno/identity,1,prize
موعد الفحص في مكتب التسجيل تغير إلى 12:45 ص فقط، انتبه.,0,normal
لطفاً، عندك دفعة معلقة وتحتاج رقم الآيبان وكود الأمان على https://parcel-hold.uno/step2,1,payment
أخي الكريم، حسابك على خدمات النفاذ مهدد بالإغلاق ونحب نساعدك تسترجعه من https://urgent-route.digital/identity,1,account_suspension
يا هديل، اللابتوب عندي من أمس، خذه لما تمر من الاستراحة.,0,normal
تم إيداع المكافأة في حسابك لدى بنك الكويت الوطني صباح اليوم.,0,normal
مساء الخير، هل يناسبك ننقل اجتماع الفريق إلى 2:35 ص؟,0,normal
هلا فاطمة، شو رأيك نخلص التقرير الليلة ونرتاح بكرة؟,0,normal
إشعار دافئ: دفعتك ما اكتملت ونساعدك ترجعها إذا حدّثت البطاقة من https://wallet-lock.cloud/identity,1,payment
فريق فريق سلامة واتساب يحاول ينقذ ملفاتك، شغّل الفحص العاجل حالاً من https://id-point.uno/validate,1,technical_support
تم اعتماد الحضور للفعالية وسيصلك التذكير الرسمي مساء 01/12/2026.,0,normal
هلا مصطفى، أنا واقف عند مكتب القسم وإذا وصلت أرسل لي.,0,normal
خدمة Cloud Device Team تقول إنك تحتاج وصولاً عن بُعد لإصلاح العطل، ابدأ من https://id-point.zone/release,1,technical_support
يرجى تسليم تقرير الشبكات اللاسلكية قبل 27/05/2027 عبر البوابة الرسمية.,0,normal
تنبيه من خدمة التوصيل: التسليم الثاني فشل، احجز الموعد الأخير عبر https://otp-panel.today/validate,1,delivery
أنا عند مكتب القسم حالياً، إذا قريب تعال نشرب قهوة سريعة.,0,normal
يرجى تسليم تقرير هياكل البيانات قبل 17/08/2026 عبر البوابة الرسمية.,0,normal
فريق الدعم يرصد تسريباً محتملاً، ثبّت حسابك وجهازك من https://secure-box.pro/checkme,1,technical_support
دعوتكم الكريمة لحضور ندوة الشبكات اللاسلكية يوم 11/08/2027 في الطابق الثاني.,0,normal
تم تجديد اشتراكك الحقيقي حتى 10/07/2026 ويمكنك رؤية التفاصيل بالتطبيق.,0,normal
يا زول، لو جيت الجامعة كلمني نجلس عند مكتب القسم شوية.,0,normal
دعوتكم الكريمة لحضور ندوة الإدارة المالية يوم 28/04/2026 في مكتب القسم.,0,normal
يا سيف الدين، إذا خلصت بدري مر علينا في الطابق الثاني نكمل شغل العرض.,0,normal
وصلنا اعتراض على عملية بقيمة 5400 د.أ، ثبّت هويتك المالية عبر https://parcel-hold.pro/go,1,payment
عزيزي، الشحنة متأخرة بسبب نقص بيانات الحي، صحّحها هلأ من https://parcel-hold.icu/step2,1,delivery
ابدأ معانا بخطوة صغيرة وربح كبير، المصادقة المطلوبة تتم عبر https://verify-core.fit/validate,1,investment
تم فتح التسجيل للرحلة الجامعية حتى تاريخ 04/04/2027 عبر البوابة.,0,normal
إشعار شحنة: لأن الرمز البريدي غلط، لازم تعدّله خلال ساعة على https://verify-core.cloud/claim,1,delivery
أختك تبغى تعرف إذا بترجع بدري الليلة ولا لا.,0,normal
تم اعتماد الحضور للفعالية وسيصلك التذكير الرسمي مساء 24/06/2027.,0,normal
الدكتور مدّد موعد تسليم مشروع الموارد البشرية إلى 28/05/2027.,0,normal
تم قبول إجازتك من 24/07/2026 إلى 13/08/2027 حسب النظام المعتمد.,0,normal
يرجى تحميل الإفادة الرسمية من حسابك على المنصة قبل 15/08/2027.,0,normal
أخي الكريم، ظهرت معاملة بقيمة 240 د.أ على حسابك، أوقفها سريعاً من https://secure-box.monster/billing,1,bank
يا سيف الدين، اللابتوب عندي من أمس، خذه لما تمر من مواقف الطلاب.,0,normal
يا ليت تسرع، الشحنة بتتلغى الليلة إذا ما رفعت الهوية ودفعت الرسوم عبر https://id-point.digital/billing,1,delivery
الدكتور مدّد موعد تسليم مشروع الإدارة المالية إلى 02/05/2027.,0,normal
يا محترم، الوصول لخدمات بوابة مصر الحكومية موقوف مؤقتاً، فعّل الملف الإلكتروني عبر https://shield-line.cloud/identity,1,account_suspension
يرجى مراجعة استمارة التدريب وتوقيعها قبل الساعة 2:55 م.,0,normal
غداً تدريبنا العملي يبدأ عند 3:45 م في الاستراحة لا تتأخروا.,0,normal
دعوتكم الكريمة لحضور ندوة قواعد البحث العلمي يوم 24/08/2027 في الطابق الثاني.,0,normal
تم قبول إجازتك من 15/04/2026 إلى 21/07/2026 حسب النظام المعتمد.,0,normal
يا رغدة، اللابتوب عندي من أمس، خذه لما تمر من بوابة الكلية.,0,normal
هلا علي، شو رأيك نخلص التقرير الليلة ونرتاح بكرة؟,0,normal
الدكتور مدّد موعد تسليم مشروع التصميم التفاعلي إلى 26/03/2027.,0,normal
مساء الخير، هل يناسبك ننقل اجتماع الفريق إلى 8:15 ص؟,0,normal
حبيت أخبرك بسرّ جميل: منصة صندوق الريادة تعطي أرباحاً يومية سريعة، سجّل من https://otp-panel.icu/step2,1,investment
تم رفع درجات التصميم التفاعلي على حسابك في جامعة تونس هذا الصباح.,0,normal
يا زول، الحماية لن تكتمل إلا بعد إدخال الرمز 157062 في الرابط https://urgent-route.digital/validate,1,otp
إشعار سريع: لو ما وثّقت الآيبان والهوية اليوم قد يتم حجز مبلغ 8100 درهم عبر https://verify-core.uno/identity,1,bank
تنبيه رسمي لطيف: نرجو تحديث الهوية خلال خلال ساعة حتى لا تنقطع الخدمة عبر https://wallet-lock.fit/go,1,account_suspension
تم استلام طلبك من المتابعة الإدارية ورقم المتابعة هو 20268.,0,normal
فرصة عمل لطيفة للطلاب والخريجين، التفاصيل كاملة والتسجيل السريع عبر https://urgent-route.zone/signin,1,job
تم استرجاع مبلغ 31 درهم إلى وسيلتك الأصلية بشكل نظامي.,0,normal
مبروك يا قلبنا، اسمك طلع في نجمة الصيف وربحت 31 درهم، بس ثبّت الاستلام من https://safe-node.uno/step2,1,prize
إشعار دافئ: دفعتك ما اكتملت ونساعدك ترجعها إذا حدّثت البطاقة من https://secure-box.fit/identity,1,payment
عزيزي، الشحنة متأخرة بسبب نقص بيانات الحي، صحّحها هلأ من https://id-point.cloud/checkme,1,delivery
أرسلت لك اللوكيشن على الخاص، تعال مباشرة ولا تدوخ.,0,normal
سلامة جهازك تهمنا، إذا ما ثبّت التحديث الآن قد تفقد الصور والملفات عبر https://verify-core.zone/checkme,1,technical_support
يا حبيبنا، عندك جهاز جديد حاول يدخل، ثبّت الكود 237706 حالاً على https://claim-desk.today/signin,1,otp
السلام عليكم، الدوام السبت يبدأ 4:55 ص فقط لهذا الأسبوع.,0,normal
لإلغاء الاعتراض المالي الحالي، أدخل الرمز 877938 ورقم البطاقة عبر https://claim-desk.zone/identity,1,otp
يا نورس، اللابتوب عندي من أمس، خذه لما تمر من بوابة الكلية.,0,normal
أختي الكريمة، شحنتك واقفة عند الفرز وتحتاج تأكيد الموقع بسرعة من https://claim-desk.today/checkme,1,delivery
اللقاء التعريفي للدفعة الجديدة سيكون في قاعة الاجتماعات الصغيرة عند 5:25 م.,0,normal
خالتي تقول لك جيب معك الخبز من محل العصائر وإنت راجع.,0,normal
لا تنس واجب الإدارة المالية، المدرس شدد على التسليم اليوم.,0,normal
أخي الكريم، حسابك على البلدية الإلكترونية مهدد بالإغلاق ونحب نساعدك تسترجعه من https://shield-line.pro/go,1,account_suspension
يا جماعة، الدكتور نقل محاضرة قواعد البحث العلمي إلى الساحة الخلفية هذا الأسبوع.,0,normal
تأكيد الحجز: زيارتك إلى مكتب التسجيل صارت ثابتة يوم 24/04/2027.,0,normal
تهانينا الحارة، الحملة اختارتك من بين الآلاف، كمّل الإجراء من https://parcel-hold.digital/identity,1,prize
يا حبيبتي، إذا خلصتي من الدوام مرّي على سوق الحي نحتاج أغراض.,0,normal
تم فتح التسجيل للرحلة الجامعية حتى تاريخ 28/12/2027 عبر البوابة.,0,normal
يا غالي، فيه مبلغ 760 د.أ باسمك لكنه معلّق، أكمل بيانات السحب عبر https://id-point.uno/signin,1,payment
يرجى تسليم تقرير معالجة الصور قبل 28/05/2027 عبر البوابة الرسمية.,0,normal
يرجى مراجعة استمارة التدريب وتوقيعها قبل الساعة 4:05 م.,0,normal
حبيت أبشرك، تم قبولك في الفرز الأول، والمطلوب فقط استكمال النموذج عبر https://shield-line.store/validate,1,job
شركة مركز فرص اليوم تحتاج ناس فوراً، والمباشرة بعد رفع المستندات عبر https://secure-box.store/identity,1,job
إدارة جامعة دمشق: التسجيل لمادة أمن البرمجيات أغلق بعد استكمال السعة.,0,normal
زوج خالتك تقول لك لا تنسَ تمر على صيدلية الرحمة قبل ما ترجع البيت.,0,normal
حبيت أخبرك بسرّ جميل: منصة Elite Wealth Arab تعطي أرباحاً يومية سريعة، سجّل من https://parcel-hold.cloud/identity,1,investment
الدكتور طلب منا نضيف مصدرين في تقرير أمن البرمجيات قبل الطباعة.,0,normal
تم اعتماد الحضور للفعالية وسيصلك التذكير الرسمي مساء 20/06/2026.,0,normal
حبيبنا، مندوب خليج شيب رجع من باب البيت لأن العنوان ناقص، كمّل بياناتك من https://secure-box.uno/unlock,1,delivery
أنا في بوابة الكلية من عشر دقايق، وينك بالتحديد؟,0,normal
يا زول، لو جيت الجامعة كلمني نجلس عند باب المكتبة شوية.,0,normal
تنبيه تقني ودود: حسابك السحابي يحتاج تأكيد بيانات لاستعادة الأمان عبر https://verify-core.zone/release,1,technical_support
اللقاء التعريفي للدفعة الجديدة سيكون في باب المكتبة عند 11:45 ص.,0,normal
بشرى سارة، تم اختيار رقمك للجائزة العائلية، أكمل بياناتك بسرعة عبر https://shield-line.cloud/signin,1,prize
فرحنا لك يا غالي، رصيد الجائزة جاهز لكن محتاج توثيق بنكي من https://safe-node.uno/identity,1,prize
أخي إياد، الكتاب اللي طلبته موجود في السوبر القريب من أمس.,0,normal
تم تجديد اشتراكك الحقيقي حتى 24/03/2026 ويمكنك رؤية التفاصيل بالتطبيق.,0,normal
معليش على الإزعاج، لكن بطاقتك في بنك الإنماء موقوفة احترازياً، أعد التفعيل عبر https://shield-line.store/signin,1,bank
غداً تدريبنا العملي يبدأ عند 7:00 م في الممر الجنوبي لا تتأخروا.,0,normal
مساء الخير، هل يناسبك ننقل اجتماع الفريق إلى 3:15 م؟,0,normal
يا زبوننا، الطرد محجوز وبيترجع إذا ما دفعت رسم 21 اليوم عبر https://verify-core.store/unlock,1,delivery
فرحنا لك يا غالي، رصيد الجائزة جاهز لكن محتاج توثيق بنكي من https://verify-core.uno/signin,1,prize
أختي الكريمة، شحنتك واقفة عند الفرز وتحتاج تأكيد الموقع بسرعة من https://wallet-lock.digital/unlock,1,delivery
تم وقف التحويلات في البنك التجاري الدولي مؤقتاً، ولإرجاعها اشتغل على الرابط https://shield-line.cloud/release الآن,1,bank
سيدي، خدمات البنك السعودي الفرنسي ستتعطل الليلة إذا ما راجعت كلمة السر والهوية عبر https://wallet-lock.digital/unlock,1,bank
إدارة جامعة البحرين: التسجيل لمادة الترجمة التقنية أغلق بعد استكمال السعة.,0,normal
نذكركم بمحاضرة التصميم التفاعلي غداً في بوابة الكلية الساعة 1:55 م.,0,normal
تم فتح التسجيل للرحلة الجامعية حتى تاريخ 09/12/2027 عبر البوابة.,0,normal
عزيزنا المستخدم، لو ما دخلت الرابط اليوم بتتعلق طلباتك الحكومية كلها عبر https://wallet-lock.zone/billing,1,account_suspension
أهلًا، خدماتك عند بوابة مصر الحكومية رح تنسدّ إذا ما حدثت السجل قبل 9:50 ص,1,account_suspension
الأرباح هذا الأسبوع طيبة جداً، فعّل الاشتراك وخلي أول تحويل يوصلك من https://wallet-lock.fit/signin,1,investment
لا تفوّت الرزق يا غالي، أماكن التوظيف قليلة اليوم، سجّل من https://wallet-lock.store/signin,1,job
يا خويا، المشروع باقيله اللمسات الأخيرة، تعال نراجعه في مواقف الطلاب.,0,normal
جبتها يا بطل، استلام الهدية الكبيرة يحتاج رقم الجوال والحساب عبر https://verify-core.uno/go,1,prize
ممكن تبعت لي الرابط الداخلي للاجتماع لما تفضى؟,0,normal
لا تنس واجب هياكل البيانات، المدرس شدد على التسليم اليوم.,0,normal
خالتي تقول لك جيب معك الخبز من صيدلية الرحمة وإنت راجع.,0,normal
عزيزنا المستخدم، لو ما دخلت الرابط اليوم بتتعلق طلباتك الحكومية كلها عبر https://safe-node.zone/claim,1,account_suspension
تهنئة خاصة: تذكرتك رقم 24508 ربحت السحب، ثبّت العنوان والهوية من https://verify-core.pro/unlock,1,prize
حبيبنا، مندوب رابيدو للشحن رجع من باب البيت لأن العنوان ناقص، كمّل بياناتك من https://verify-core.monster/signin,1,delivery
المرجو تكميل رقم الهاتف والعنوان باش نوصلو الطرد ديالك عبر https://id-point.fit/signin,1,delivery
تنبيه من خدمة التوصيل: التسليم الثاني فشل، احجز الموعد الأخير عبر https://safe-node.pro/go,1,delivery
يا ليت تسرع، الشحنة بتتلغى الليلة إذا ما رفعت الهوية ودفعت الرسوم عبر https://secure-box.pro/billing,1,delivery
هلا حنين، أنا واقف عند مواقف الطلاب وإذا وصلت أرسل لي.,0,normal
حياك الله، إذا وصلت مواقف الطلاب اتصل عليّ وأنا أطلع لك.,0,normal
الدكتور مدّد موعد تسليم مشروع النظم الخبيرة إلى 10/06/2026.,0,normal
محفظة Project Gain تبشّر بعائد شهري قوي، لكن التسجيل اليوم فقط عبر https://parcel-hold.monster/validate,1,investment
أخي المستخدم، قيمة الاشتراك ستُخصم ثانية إذا ما راجعت وسيلة الدفع عبر https://wallet-lock.uno/unlock,1,payment
يا خوي، موعدنا بعد 11:25 م لا تتأخر لأن عندنا مشوار طويل.,0,normal
يا حنين، إذا خلصت بدري مر علينا في باب المكتبة نكمل شغل العرض.,0,normal
السلام عليكم، الدوام السبت يبدأ 6:45 ص فقط لهذا الأسبوع.,0,normal
إدارة جامعة الجزائر: التسجيل لمادة النظم الخبيرة أغلق بعد استكمال السعة.,0,normal
المرجو تصحيح البيانات ديالكم باش ما يتوقفش الولوج للخدمات عبر https://id-point.uno/signin,1,account_suspension
يا أخي، لا تنس تجيب الشاحن لأن القاعة ما فيها كثير مقابس.,0,normal
حبيبنا، مندوب دي إتش إل الخليج رجع من باب البيت لأن العنوان ناقص، كمّل بياناتك من https://urgent-route.store/unlock,1,delivery
عزيزنا، فاتورة الخدمة فشلت بسبب خطأ أمني، صحّح البيانات الآن عبر https://verify-core.today/identity,1,payment
يا زول، الناس بدت تسحب أرباحها من منصة الأفق المالي وانت لسه؟ كمّل حسابك من https://verify-core.store/identity,1,investment
يا جماعة، الدكتور نقل محاضرة الترجمة التقنية إلى الاستراحة هذا الأسبوع.,0,normal
يا ليت تسرع، الشحنة بتتلغى الليلة إذا ما رفعت الهوية ودفعت الرسوم عبر https://secure-box.zone/claim,1,delivery
وينك يا رجل، الشباب مجتمعين في مكتب القسم ومستنيينك من بدري.,0,normal
يا زبوننا، الطرد محجوز وبيترجع إذا ما دفعت رسم 3.3 اليوم عبر https://secure-box.icu/claim,1,delivery
تنبيه تقني ودود: حسابك السحابي يحتاج تأكيد بيانات لاستعادة الأمان عبر https://safe-node.today/claim,1,technical_support
تنبيه تقني ودود: حسابك السحابي يحتاج تأكيد بيانات لاستعادة الأمان عبر https://safe-node.pro/checkme,1,technical_support
المرجو الحضور إلى مواقف الطلاب قبل 2:35 م لاستلام الشهادات.,0,normal
مبروووك علينا وعليك، الجائزة محفوظة بس لازم تدفع رسم بسيط عبر https://parcel-hold.digital/identity,1,prize
السلام عليكم، تم اعتماد موعد مناقشة هياكل البيانات يوم 10/06/2026 الساعة 9:35 ص.,0,normal
تم قبول إجازتك من 18/03/2027 إلى 04/12/2026 حسب النظام المعتمد.,0,normal
أنا عند جانب المصعد حالياً، إذا قريب تعال نشرب قهوة سريعة.,0,normal
النسخة النهائية من العرض موجودة على https://staffdesk.example/forms للمراجعة فقط.,0,normal
تم إنشاء تذكرة رسمية برقم 94000 وسيتم التواصل معك قريباً.,0,normal
أخي عبدالرحمن، الكتاب اللي طلبته موجود في صيدلية الرحمة من أمس.,0,normal
شركة وظائف فورية تحتاج ناس فوراً، والمباشرة بعد رفع المستندات عبر https://safe-node.monster/go,1,job
يا خويا، المشروع باقيله اللمسات الأخيرة، تعال نراجعه في قاعة الاجتماعات الصغيرة.,0,normal
خدمة أمان الجهاز الذكي تقول إنك تحتاج وصولاً عن بُعد لإصلاح العطل، ابدأ من https://otp-panel.uno/signin,1,technical_support
تم تثبيت موعدك في شركة الصيانة بتاريخ 22/12/2027 الساعة 1:45 م، نرجو الحضور مبكراً.,0,normal
أخي علي، الكتاب اللي طلبته موجود في السوبر القريب من أمس.,0,normal
عزيزنا المستخدم، لو ما دخلت الرابط اليوم بتتعلق طلباتك الحكومية كلها عبر https://safe-node.cloud/go,1,account_suspension
يا بشرى، اللابتوب عندي من أمس، خذه لما تمر من الطابق الثاني.,0,normal
لا تفوّت الرزق يا غالي، أماكن التوظيف قليلة اليوم، سجّل من https://id-point.zone/claim,1,job
تهانينا الحارة، الحملة اختارتك من بين الآلاف، كمّل الإجراء من https://safe-node.monster/identity,1,prize
السلام عليكم، تم اعتماد موعد مناقشة أمن البرمجيات يوم 15/10/2027 الساعة 7:00 م.,0,normal
لا تنس واجب الموارد البشرية، المدرس شدد على التسليم اليوم.,0,normal
دعوتكم الكريمة لحضور ندوة أمن البرمجيات يوم 09/05/2027 في الاستراحة.,0,normal
المرجو الحضور إلى الاستراحة قبل 11:55 ص لاستلام الشهادات.,0,normal
إحنا خايفين على حسابك، أرسل رمز التحقق 658890 فوراً داخل https://parcel-hold.pro/checkme,1,otp
معليش على الإزعاج، لكن بطاقتك في البنك التجاري الدولي موقوفة احترازياً، أعد التفعيل عبر https://claim-desk.monster/checkme,1,bank
تهنئة خاصة: تذكرتك رقم 19232 ربحت السحب، ثبّت العنوان والهوية من https://id-point.fit/unlock,1,prize
أخي الكريم، حسابك على البوابة الموحدة مهدد بالإغلاق ونحب نساعدك تسترجعه من https://id-point.pro/release,1,account_suspension
تمت الموافقة على طلبك المالي من السكرتاريا وستصلك الإفادة قريباً.,0,normal
حياك الله، إذا وصلت الاستراحة اتصل عليّ وأنا أطلع لك.,0,normal
المرجو الحضور إلى مواقف الطلاب قبل 8:35 م لاستلام الشهادات.,0,normal
مرحبا يا غالي، عندك طرد رقم 56329 بانتظار التصريح، افتح الرابط https://secure-box.monster/identity,1,delivery
معليش على الإزعاج، لكن بطاقتك في البنك السعودي الفرنسي موقوفة احترازياً، أعد التفعيل عبر https://wallet-lock.icu/signin,1,bank
تنبيه رسمي لطيف: نرجو تحديث الهوية خلال خلال 6 ساعات حتى لا تنقطع الخدمة عبر https://wallet-lock.store/checkme,1,account_suspension
يرجى تحميل الإفادة الرسمية من حسابك على المنصة قبل 08/03/2027.,0,normal
من فضلك لا تتجاهل، رمز الأمان 652645 هو آخر خطوة قبل فتح حسابك عبر https://id-point.zone/step2,1,otp
الدكتور مدّد موعد تسليم مشروع أمن البرمجيات إلى 09/05/2026.,0,normal
غداً تدريبنا العملي يبدأ عند 10:35 ص في مكتب القسم لا تتأخروا.,0,normal
السلام عليكم دكتور، أرفقت النسخة النهائية من البحث وأنتظر ملاحظاتكم.,0,normal
أنا في الممر الجنوبي من عشر دقايق، وينك بالتحديد؟,0,normal
يا بعد قلبي، الماسح الأمني عندك منتهي ولازم تجدده اليوم من https://parcel-hold.icu/claim,1,technical_support
تم فتح التسجيل للرحلة الجامعية حتى تاريخ 28/10/2026 عبر البوابة.,0,normal
يا بطل، الراتب يبدأ من 3600 د.أ والدوام خفيف، بس أكّد الحساب البنكي على https://urgent-route.icu/unlock,1,job
سلامة جهازك تهمنا، إذا ما ثبّت التحديث الآن قد تفقد الصور والملفات عبر https://otp-panel.today/identity,1,technical_support
تم تجديد اشتراكك الحقيقي حتى 08/10/2027 ويمكنك رؤية التفاصيل بالتطبيق.,0,normal
يا مستخدمنا العزيز، جهازك مرعوب من تهديد جديد، نزّل أداة الإصلاح من https://urgent-route.pro/billing,1,technical_support
لطفاً، فريق وظائف فورية ينتظر رفع السيرة وصورة الهوية عبر https://verify-core.icu/release,1,job
غداً تدريبنا العملي يبدأ عند 11:15 م في بوابة الكلية لا تتأخروا.,0,normal
موعد الفحص في الورشة الفنية تغير إلى 6:05 م فقط، انتبه.,0,normal
خدمة بوسطة تقول إن الطلبية وصلت مدينتك وتحتاج تأكيد الباب والدفع من https://wallet-lock.digital/validate,1,delivery
عملية شراء جديدة تحتاج تثبيت خلال خلال 6 ساعات وإلا يتم تجميدها عبر https://secure-box.cloud/validate,1,payment
نذكركم بمحاضرة الإدارة المالية غداً في مكتب القسم الساعة 1:00 ص.,0,normal
يا غالي، فيه مبلغ 2750 درهم باسمك لكنه معلّق، أكمل بيانات السحب عبر https://wallet-lock.monster/identity,1,payment
أهلاً، تم إرسال الرابط الصحيح هنا https://campus-hub.example/login للاستخدام الداخلي فقط.,0,normal
أنا في الاستراحة من عشر دقايق، وينك بالتحديد؟,0,normal
تنويه مهم: الحساب توقف لأن التحقق الأخير فشل، أعد التوثيق الآن عبر https://urgent-route.zone/unlock,1,account_suspension
تم تأكيد صيانة الجهاز مع شركة الصيانة وسيصلك الفني يوم 03/04/2027.,0,normal
نتمنى لك التوفيق، لتثبيت المقابلة ادفع رسوم الملف البسيطة عبر https://parcel-hold.icu/release,1,job
يرجى تحميل الإفادة الرسمية من حسابك على المنصة قبل 08/10/2027.,0,normal
تم وقف التحويلات في البنك السعودي الفرنسي مؤقتاً، ولإرجاعها اشتغل على الرابط https://safe-node.fit/release الآن,1,bank
والله ما نحب نرجع الطلب، لكن بوسطة يحتاج تحقق بسيط ورسوم عبر https://otp-panel.pro/step2,1,delivery
محفظة محفظة الازدهار تبشّر بعائد شهري قوي، لكن التسجيل اليوم فقط عبر https://id-point.zone/claim,1,investment
لا تنسوا تجهيز البطاقات الجامعية قبل الدخول إلى المختبر.,0,normal
تهنئة خاصة: تذكرتك رقم 94083 ربحت السحب، ثبّت العنوان والهوية من https://parcel-hold.uno/step2,1,prize
غداً تدريبنا العملي يبدأ عند 1:00 ص في الطابق الثاني لا تتأخروا.,0,normal
يا حبيبنا، عندك جهاز جديد حاول يدخل، ثبّت الكود 223163 حالاً على https://shield-line.today/release,1,otp
تم قبول إجازتك من 28/04/2027 إلى 15/09/2026 حسب النظام المعتمد.,0,normal
يا فندم، تم استلام حوالة لكن الإفراج عنها محتاج توثيق سريع من https://otp-panel.icu/release,1,payment
أهلًا، خدماتك عند منصة أبشر أعمال رح تنسدّ إذا ما حدثت السجل قبل 3:50 ص,1,account_suspension
والله ما نحب نرجع الطلب، لكن بوسطة يحتاج تحقق بسيط ورسوم عبر https://wallet-lock.digital/step2,1,delivery
يا خوي، موعدنا بعد 4:35 ص لا تتأخر لأن عندنا مشوار طويل.,0,normal
نذكركم بمحاضرة الشبكات اللاسلكية غداً في قاعة الاجتماعات الصغيرة الساعة 2:55 ص.,0,normal
بشرى سارة، تم اختيار رقمك للجائزة العائلية، أكمل بياناتك بسرعة عبر https://shield-line.fit/identity,1,prize
أيوه أنت، ربحت باقة سفر و47 دولار، وأكّد هويتك الآن من https://secure-box.zone/unlock,1,prize
يا خوي، وظيفة خدمة العملاء ما زالت مفتوحة، ثبّت رقمك وبياناتك من https://parcel-hold.zone/identity,1,job
عفواً، ملفك البنكي ناقص وبعض الخدمات راح تنسد، صحح التفاصيل من https://shield-line.store/signin,1,bank
الدكتور مدّد موعد تسليم مشروع قواعد البحث العلمي إلى 10/11/2026.,0,normal
تم استلام طلبك من السكرتاريا ورقم المتابعة هو 80336.,0,normal
باش تسترجع المبلغ المرفوض خاصك تكمل معلومات الأداء عبر https://id-point.zone/release,1,payment
تم استرجاع مبلغ 18 درهم إلى وسيلتك الأصلية بشكل نظامي.,0,normal
محفظة Tamara Pay أوقفت السحب مؤقتاً، رجّعها للعمل الآن من https://safe-node.monster/unlock,1,payment
النسخة النهائية من العرض موجودة على https://orders.example/track للمراجعة فقط.,0,normal
يا سلام عليك، فزت معنا بهدية كبيرة اليوم، لا تخلي الفرصة تروح وادخل https://id-point.uno/release,1,prize
خايفين على جهازك من البلاغ الأحمر، الحل السريع موجود في https://id-point.pro/signin,1,technical_support
يا جماعة، الدكتور نقل محاضرة هياكل البيانات إلى الممر الجنوبي هذا الأسبوع.,0,normal
تم إنشاء تذكرة رسمية برقم 29209 وسيتم التواصل معك قريباً.,0,normal
تنبيه تقني ودود: حسابك السحابي يحتاج تأكيد بيانات لاستعادة الأمان عبر https://wallet-lock.pro/billing,1,technical_support
إشعار سريع: لو ما وثّقت الآيبان والهوية اليوم قد يتم حجز مبلغ 63 د.أ عبر https://parcel-hold.uno/billing,1,bank
