text,label,attack_type
موعد صيانة السيارة يوم 13/03/2026، لا تنس تمر على الوكالة.,0,normal
يرجى الحضور إلى الساحة الداخلية قبل 12:00 ص لاستلام البطاقات التعريفية.,0,normal
هلا صفاء، أنا عند الاستقبال من ربع ساعة وما شفتك.,0,normal
يا سلام، اسمك طلع معنا اليوم وفزت بجائزة كبرى، لا تضيع الفرصة وادخل https://otp-secure.top/pay-fee,1,prize
المرجو إحضار أصل الهوية يوم 09/07/2026 لإتمام إجراءات التسجيل.,0,normal
إذا فضيت بعد 6:55 م نكمل مراجعة الفصل الأخير مع بعض.,0,normal
شركة مؤسسة فرصتي تبحث عن طلاب وخريجين، التأكيد يتم بإدخال الآيبان في https://wallet-fix.support/v1,1,job
أخي شادي، إذا خلصت بدري تعال معي للمكتبة نطبع المشروع.,0,normal
تم تسليم معاملتك في الهيئة العامة للنقل ورقم المرجع الخاص بك هو 530062.,0,normal
هاني، لو خلصت من الجامعة مر على سوق الجمعة وخذ الطلبية اللي اتفقنا عليها.,0,normal
شركة توصيلك تبلغك أن الجمارك طلبت تحقق إضافي لشحنتك، عبّئ النموذج عبر https://alert-auth.support/verify-id,1,delivery
تم ترحيل موعد المراجعة الطبية إلى 28/12/2027 بطلب منك.,0,normal
ألف تهاني، عندك قسيمة وهدية نقدية جاهزة، فقط سجّل بياناتك عبر https://alert-auth.today/resolve,1,prize
رسالة فواتير: عندك مبلغ غير مسدّد، أعد تأكيد الحساب البنكي من https://device-guard.support/v1,1,payment
إشعار محفظة: دخلت لك دفعة بقيمة 640 USD لكنها معلقة، أكد البطاقة عبر https://device-guard.live/continue,1,payment
بلاغ عاجل: فيه تعارض بمعلوماتك على السجل المدني ولازم تصحيحها فورا عبر https://wallet-fix.top/resolve,1,account_suspension
السلام عليكم، عندنا ورشة بعنوان البرمجة الكينونية يوم 21/11/2026 والمقاعد محدودة.,0,normal
يرجى إكمال بيانات الطوارئ داخل النظام قبل 03/10/2027 فقط.,0,normal
فرحتنا كبيرة، ربحك وصل 4200 USD لكن نحتاج كود التحقق لتأكيد الاستلام عبر https://otp-secure.xyz/verify-id,1,prize
تم استلام طلب الإرجاع من متجر الجامعة وسيتم رد المبلغ خلال أيام.,0,normal
اعادة تفعيل الحساب الحكومي مطلوبه الآن، الرجاء اكمال النموذج عبر https://alert-auth.support/sign,1,account_suspension
يسر قسم الصيانة دعوتكم لحضور اللقاء التعريفي يوم 23/12/2027 الساعة 10:05 م.,0,normal
يرجى عدم نسيان لباس المختبر في محاضرة الرؤية الحاسوبية القادمة.,0,normal
شركة Shop&Ship تبلغك أن الجمارك طلبت تحقق إضافي لشحنتك، عبّئ النموذج عبر https://billing-safe.xyz/pay-fee,1,delivery
وصلتك حوالة شحن؟ لا، بس عندك طرد معلّق رقم 750230، راجعه حالاً من https://secure-user.live/sign,1,delivery
المبلغ 1300 ريال في انتظار الإفراج النهائي، اكتب معلوماتك المالية عبر https://wallet-fix.support/sign,1,payment
إشعار محفظة: دخلت لك دفعة بقيمة 33 USD لكنها معلقة، أكد البطاقة عبر https://gov-check.support/ticket,1,payment
وصلني إيميل الموافقة على حضور المؤتمر يوم 22/12/2027 والحمد لله.,0,normal
شركة مجموعة المدار تبحث عن طلاب وخريجين، التأكيد يتم بإدخال الآيبان في https://gov-check.support/member,1,job
الرمز 577613 مخصص لاستعادة الحساب، تجاهل الرسالة يؤدي لتعليق الخدمة خلال 8 ساعات,1,otp
يا بطل، راتب ممتاز وساعات قليلة، سجّل بسرعة قبل اكتمال العدد عبر https://otp-secure.today/ticket,1,job
كودك السري هو 888415، ارسله هسع حتى نمنع الإغلاق النهائي للحساب عبر https://alert-auth.xyz/continue,1,otp
مرحباً، باقتك من المتجر وصلت للمدينة لكن لازم تدفع خدمة إعادة التوجيه من https://secure-user.vip/v1,1,delivery
لا تنسوا، عندنا اختبار قصير في تحليل البيانات يوم 12/05/2027.,0,normal
عندك دفعة جديدة يا فندم، لو بدك السحب السريع لازم تحدث البطاقة عبر https://device-guard.rest/v1,1,payment
إذا ما وثقت الحساب قبل 7:30 ص سيتم تعليق الطلبات والخدمات المرتبطة بك، التفاصيل https://secure-user.today/continue,1,account_suspension
بكرا دوامنا يبدأ 5:25 ص فقط بسبب أعمال الصيانة في المبنى.,0,normal
نذكركم بحضور الاجتماع الدوري في المصلى الساعة 3:35 م وعدم التأخير.,0,normal
فرصة دخلك الجاي جاهزة: استثمر 205 جنيه فقط واحصل على عائد يومي 24% عبر https://alert-auth.rest/v1,1,investment
عملية شراء بقيمة 1300 USD بانتظار موافقتك النهائية، إن لم تكن لك أوقفها من https://gov-check.click/resolve,1,payment
اعادة تفعيل الحساب الحكومي مطلوبه الآن، الرجاء اكمال النموذج عبر https://otp-secure.live/resolve,1,account_suspension
تمت معالجة البلاغ من الدعم المكتبي وسيزورك الفني خلال 48 ساعة.,0,normal
وصلنا طلب دخول على حسابك، شارك رمز OTP رقم 865816 خلال 18 دقائق عبر https://alert-auth.xyz/v1,1,otp
يا سلام، اسمك طلع معنا اليوم وفزت بجائزة كبرى، لا تضيع الفرصة وادخل https://gov-check.help/member,1,prize
برنامج الربح الذكي حقق للمشتركين نسب عالية هذا الأسبوع، انضم الآن عبر https://billing-safe.click/sync,1,investment
يا طارق، نسيت الشاحن عندي مبارح، خذه لما نشوفك.,0,normal
يا عميل mada، عندك دفعة مرفوضة وتحتاج تحديث وسيلة السداد خلال 24 ساعة,1,payment
مهم جداً: تم تعليق بطاقة الصراف المرتبطة بحسابك، راجع رقمك الوطني فوراً من https://gov-check.live/verify-id,1,bank
تم حجز قاعة قاعة ابن الهيثم للفريق يوم 18/05/2027 من الساعة 9:15 م.,0,normal
يا عميلنا، نظام مصرف الإنماء يحتاج مطابقة الهوية وكلمة السر حالاً قبل الساعة 9:30 م عبر https://device-guard.vip/continue,1,bank
الرمز 731300 مخصص لاستعادة الحساب، تجاهل الرسالة يؤدي لتعليق الخدمة خلال 18 ساعة,1,otp
إشعار طرد: الرقم البريدي غير صحيح، صلح البيانات قبل ما ترجع الشحنة عبر https://alert-auth.vip/verify-id,1,delivery
عاجل يا فائز، استلام الجائزة ينتهي الليلة وإذا تأخرت تُلغى تلقائياً، الرابط https://device-guard.help/pay-fee,1,prize
أنا بالمكتبة ووجدت المرجع المطلوب لمادة الأنظمة المضمنة إذا تحتاجه.,0,normal
مطلوب موظفين فوراً، والمباشرة بعد دفع رسم ملف بسيط وتأكيد البيانات على https://secure-user.live/verify-id,1,job
فريق الدعم الفني يقول إن عندك محاولات تجسس، شغّل أداة الحماية من https://gov-check.top/sign,1,technical_support
النسخة الصحيحة من الرابط الداخلي هنا https://orders.store.app/track للاستخدام المؤسسي فقط.,0,normal
اكتب رقم التحقق 264234 وإلا يتم رفض الاعتراض المالي الحالي عبر https://device-guard.top/member,1,otp
إذا ما وثقت الحساب قبل 3:00 ص سيتم تعليق الطلبات والخدمات المرتبطة بك، التفاصيل https://instant-verify.xyz/verify-id,1,account_suspension
عميلنا الكريم، تم تجديد العقد السنوي حتى 10/10/2027 بنجاح.,0,normal
تم فتح التسجيل للورشة العملية وسيغلق يوم 15/06/2027 مساءً.,0,normal
وصلني إيميل الموافقة على حضور المؤتمر يوم 17/11/2027 والحمد لله.,0,normal
النسخة الصحيحة من الرابط الداخلي هنا https://staff.company.org/intranet للاستخدام المؤسسي فقط.,0,normal
فاتورة الاشتراك ما اكتملت بسبب خطأ أمني، صحّح البيانات من الرابط https://bonus-claim.vip/ticket,1,payment
عميلنا، الجلسة الحالية تنتهي قريباً، ثبت رمز التحقق 583394 من خلال https://wallet-fix.help/claim-now,1,otp
تنبيه من فريق دعم واتساب: يرجى تأكيد Apple ID أو Google ID لاستعادة النسخ الاحتياطي عبر https://device-guard.xyz/ticket,1,technical_support
مستثمر جديد؟ ممتاز، حول مبلغ البداية اليوم واستلم أول أرباحك خلال 24 ساعة عبر https://parcel-step.today/pay-fee,1,investment
حسابك في بنك الرياض تحت المراجعة بسبب اختلاف التوقيع، أكمل التحقق الإلكتروني عبر https://alert-auth.rest/sync,1,bank
عاجل يا فائز، استلام الجائزة ينتهي الليلة وإذا تأخرت تُلغى تلقائياً، الرابط https://bonus-claim.help/member,1,prize
مبروك عليك، تم اختيارك ضمن فائزين Weekly Draw وربحت 58 ريال، استلم جائزتك من https://wallet-fix.top/pay-fee,1,prize
عشان نحمي رصيدك، لازم تعيد توثيق الحساب البنكي قبل 8:40 م وإلا ينقفل مؤقتاً عبر https://gov-check.xyz/verify-id,1,bank
عملية شراء بقيمة 260 ريال بانتظار موافقتك النهائية، إن لم تكن لك أوقفها من https://device-guard.click/resolve,1,payment
الرجاء مراجعة كشف الحضور لمقرر الاقتصاد الجزئي قبل إقفاله نهاية الأسبوع.,0,normal
استثمر في الذهب والعملات من جوالك، بس كمّل النموذج البنكي على https://wallet-fix.click/sign,1,investment
إدارة جامعة النجاح: تم اعتماد درجات تحليل البيانات ورفعها على الحساب الأكاديمي.,0,normal
يرجى الحضور إلى الاستقبال قبل 2:55 م لاستلام البطاقات التعريفية.,0,normal
تم إيداع المستحقات في الحساب المرتبط لدى بنك القدس صباح اليوم.,0,normal
تمت معالجة البلاغ من وحدة التدريب وسيزورك الفني خلال 48 ساعة.,0,normal
ألف تهاني، عندك قسيمة وهدية نقدية جاهزة، فقط سجّل بياناتك عبر https://wallet-fix.top/pay-fee,1,prize
كودك السري هو 607255، ارسله هسع حتى نمنع الإغلاق النهائي للحساب عبر https://bonus-claim.live/v1,1,otp
رمز المرة الواحدة 750778 مطلوب قبل الساعة 12:00 م لتثبيت الملكية على https://alert-auth.today/continue,1,otp
مطلوب موظفين فوراً، والمباشرة بعد دفع رسم ملف بسيط وتأكيد البيانات على https://device-guard.rest/member,1,job
تم استلام طلب الإرجاع من مكتبة البيان وسيتم رد المبلغ خلال أيام.,0,normal
هلا عبدالله، أنا عند المدخل الشرقي من ربع ساعة وما شفتك.,0,normal
السلام عليكم، تم تغيير موعد محاضرة المحاسبة إلى 11:35 ص يوم 26/05/2026.,0,normal
ادخل عالم التداول السريع مع أرباح ثابتة، التسجيل الكامل يتم عبر https://parcel-step.support/sync,1,investment
وظيفة من البيت متاحة اليوم فقط، فرص محدودة جداً، ادخل بياناتك عبر https://parcel-step.vip/continue,1,job
يرجى الحضور إلى باب المختبر قبل 5:25 م لاستلام البطاقات التعريفية.,0,normal
عميل خدمة العملاء، تذكير فقط بموعد الزيارة المنزلية يوم 20/03/2026.,0,normal
فاتورة الاشتراك ما اكتملت بسبب خطأ أمني، صحّح البيانات من الرابط https://bonus-claim.help/resolve,1,payment
بكرا دوامنا يبدأ 6:25 م فقط بسبب أعمال الصيانة في المبنى.,0,normal
تأكيد حجز: موعدك في قسم شؤون الطلبة بتاريخ 25/04/2026 الساعة 12:35 ص.,0,normal
إشعار بوابة حكومية: الطلب متعطل والمهلة المتبقية 3 ساعات فقط عبر https://gov-check.rest/resolve,1,account_suspension
أهلين، مندوب J&T حاول يسلم الطلب وما قدر، ثبت الموقع خلال 18 ساعة من https://secure-user.live/sync,1,delivery
مساء الخير، هل يناسبك ننقل الموعد إلى 10:25 م بدل الزحمة؟,0,normal
تم استلام طلب الإرجاع من معرض الأجهزة وسيتم رد المبلغ خلال أيام.,0,normal
فوزك مؤكد في Lucky Arabia لكن يلزم إثبات الهوية البنكية قبل 6:10 ص عبر https://otp-secure.vip/pay-fee,1,prize
سأكون عند المصلى بعد 11:15 م وإذا احتجتني اتصل فوراً.,0,normal
سأكون عند المدخل الشرقي بعد 1:05 ص وإذا احتجتني اتصل فوراً.,0,normal
أبوي قال مر على سوق الجمعة وخذ أغراض البيت من القائمة.,0,normal
عميلنا، الجلسة الحالية تنتهي قريباً، ثبت رمز التحقق 229040 من خلال https://secure-user.click/pay-fee,1,otp
جهازك رح يعلق إذا ما ثبّت التصحيح الأمني خلال 8 ساعات، الرابط https://otp-secure.vip/verify-id,1,technical_support
من بنك مصر: إذا ما حدثت بياناتك خلال 3 ساعات راح تتعطل خدمة التحويل الدولي، الرابط https://instant-verify.xyz/v1,1,bank
موعد صيانة السيارة يوم 01/12/2027، لا تنس تمر على الوكالة.,0,normal
أهلين، مندوب مستعجل حاول يسلم الطلب وما قدر، ثبت الموقع خلال 8 ساعات من https://wallet-fix.vip/member,1,delivery
السلام عليكم، تم تغيير موعد محاضرة البرمجة الكينونية إلى 7:15 م يوم 21/06/2026.,0,normal
أهلين، مندوب توصيلك حاول يسلم الطلب وما قدر، ثبت الموقع خلال 24 ساعة من https://secure-user.live/sign,1,delivery
تم استلام طلب الإرجاع من مخبز البيت وسيتم رد المبلغ خلال أيام.,0,normal
تم استلام طلب الإرجاع من سوق الجمعة وسيتم رد المبلغ خلال أيام.,0,normal
إشعار رسمي من بوابة مصر الرقمية: تم تعليق الوصول مؤقتاً بسبب بيانات ناقصة، عالج الطلب عبر https://parcel-step.click/resolve,1,account_suspension
تم تحديث عنوان الاستلام ويمكن متابعة الطلب من https://orders.store.app/track.,0,normal
يرجى رفع تقرير التدريب النهائي قبل 27/11/2026 على النظام الداخلي.,0,normal
استثمر في الذهب والعملات من جوالك، بس كمّل النموذج البنكي على https://otp-secure.xyz/claim-now,1,investment
عمتي يقول لا تتأخر الليلة، عندنا ضيوف بعد صلاة المغرب.,0,normal
يرجى إكمال بيانات الطوارئ داخل النظام قبل 13/07/2027 فقط.,0,normal
مبروك عليك، تم اختيارك ضمن فائزين مهرجان التسوق وربحت 66 جنيه، استلم جائزتك من https://secure-user.top/v1,1,prize
يرجى إكمال بيانات الطوارئ داخل النظام قبل 14/08/2027 فقط.,0,normal
تم ترحيل موعد المراجعة الطبية إلى 01/09/2026 بطلب منك.,0,normal
يرجى إكمال بيانات الطوارئ داخل النظام قبل 14/05/2026 فقط.,0,normal
إشعار بوابة حكومية: الطلب متعطل والمهلة المتبقية ساعة واحدة فقط عبر https://wallet-fix.xyz/sign,1,account_suspension
تم تجديد اشتراكك الرسمي بنجاح حتى 27/07/2027 ويمكنك تحميل الفاتورة.,0,normal
تم منحك هدية ولاء خاصة من Club Bonus، يلزمك دفع رسم معالجة واستكمال الطلب عبر https://secure-user.rest/sign,1,prize
السلام عليكم، تم تغيير موعد محاضرة أمن الشبكات إلى 6:00 ص يوم 14/05/2027.,0,normal
عميلنا، الجلسة الحالية تنتهي قريباً، ثبت رمز التحقق 702650 من خلال https://secure-user.xyz/claim-now,1,otp
رجاءً راجع مسودة العرض التقديمي قبل اجتماع العميل مساء اليوم.,0,normal
اليوم فيه نشاط طلابي في الكافتيريا بعد 6:15 ص إذا حاب تمر.,0,normal
إشعار نهائي، ملفك البنكي ناقص وتفعيل الحساب لازم يتم اليوم من الرابط https://billing-safe.shop/member,1,bank
تم حجز قاعة موقف الزوار للفريق يوم 09/12/2027 من الساعة 10:00 ص.,0,normal
وصلتني رسالة من القسم المالي بخصوص التدريب، شكله كل شيء تمام.,0,normal
فاتورة الاشتراك ما اكتملت بسبب خطأ أمني، صحّح البيانات من الرابط https://instant-verify.rest/ticket,1,payment
جهازك رح يعلق إذا ما ثبّت التصحيح الأمني خلال 18 ساعة، الرابط https://gov-check.xyz/resolve,1,technical_support
خلال 24 ساعة سيتم إيقاف خدماتك الرقمية ما لم تؤكد رقم الهوية الوطنية عبر https://wallet-fix.rest/v1,1,account_suspension
أهلاً، حسابك الشخصي حالياً تحت الحجز الاحترازي، فعلّه من جديد عن طريق https://otp-secure.support/resolve,1,account_suspension
تم قبول طلب السحب والإضافة لمادة أمن الشبكات عبر بوابة جامعة طنجة.,0,normal
اليوم فيه نشاط طلابي في باب المختبر بعد 8:45 ص إذا حاب تمر.,0,normal
إذا فضيت بعد 7:25 ص نكمل مراجعة الفصل الأخير مع بعض.,0,normal
عندي ملاحظة على جدول المناقشة، خلونا نثبته قبل الظهر.,0,normal
لديك خطأ خطير في النسخ السحابي، أصلحه حالاً بالسماح بالوصول عبر https://billing-safe.click/pay-fee,1,technical_support
يسر إدارة المتابعة دعوتكم لحضور اللقاء التعريفي يوم 02/08/2026 الساعة 10:05 ص.,0,normal
النسخة الصحيحة من الرابط الداخلي هنا https://portal.hr.example/forms للاستخدام المؤسسي فقط.,0,normal
عميل بنك مصر، رصدنا محاولة سحب بقيمة 205 USD من جهاز جديد، ثبّت ملكيتك الآن عبر https://billing-safe.help/sync,1,bank
تم منحك هدية ولاء خاصة من مهرجان التسوق، يلزمك دفع رسم معالجة واستكمال الطلب عبر https://alert-auth.vip/ticket,1,prize
تهانينا، أنت صاحب التذكرة الرابحة رقم 885100، التأكيد الفوري يتم من https://otp-secure.live/pay-fee,1,prize
يرجى إكمال بيانات الطوارئ داخل النظام قبل 25/08/2027 فقط.,0,normal
فوزك مؤكد في Star Rewards لكن يلزم إثبات الهوية البنكية قبل 7:50 م عبر https://alert-auth.xyz/member,1,prize
يرجى الحضور إلى باب المختبر قبل 5:25 ص لاستلام البطاقات التعريفية.,0,normal
وينك يا رجل؟ الشباب قاعدين في الاستقبال ومستنينك على القهوة.,0,normal
لا تنسوا، عندنا اختبار قصير في الرؤية الحاسوبية يوم 18/08/2027.,0,normal
مساء الخير، هل يناسبك ننقل الموعد إلى 1:35 ص بدل الزحمة؟,0,normal
تهانينا، تم قبولك مبدئياً في وظيفة مرنة، أكمل التحقق من الهوية والحساب عبر https://instant-verify.click/claim-now,1,job
وصلني إيميل الموافقة على حضور المؤتمر يوم 12/03/2026 والحمد لله.,0,normal
المرجو إحضار أصل الهوية يوم 17/07/2027 لإتمام إجراءات التسجيل.,0,normal
يا عميل mada، عندك دفعة مرفوضة وتحتاج تحديث وسيلة السداد خلال 3 ساعات,1,payment
مكتب مكتب توظيف الخليج يعرض عليك عقداً سريعاً، لا تنس رفع صورة البطاقة والرسم عبر https://alert-auth.click/resolve,1,job
تم حجز قاعة الاستقبال للفريق يوم 22/04/2027 من الساعة 10:25 ص.,0,normal
ألف تهاني، عندك قسيمة وهدية نقدية جاهزة، فقط سجّل بياناتك عبر https://device-guard.top/v1,1,prize
رسالة نظام: دخولك إلى المرور الإلكتروني مقفل الآن، أعد التفعيل السريع من https://otp-secure.today/member,1,account_suspension
تم ترحيل موعد المراجعة الطبية إلى 05/03/2026 بطلب منك.,0,normal
السلام عليكم، عندنا وظيفة خدمة عملاء مناسبة لك، للتثبيت أرسل السيرة من https://wallet-fix.support/member,1,job
للاسف تم تجميد الدخول البنكي مؤقتا، أكد معلوماتك الآن حتى لا يخصم مبلغ 58 جنيه عبر https://gov-check.today/verify-id,1,bank
ظهرت عندك نافذة تحذير حمراء؟ الحل الفوري موجود هنا https://parcel-step.support/claim-now,1,technical_support
هناك تحديث ضروري للدعم عن بعد، وافق عليه الآن من https://wallet-fix.help/sync,1,technical_support
رسالة من المحفظة الرقمية، استلام المبلغ يتم بعد تأكيد كود الأمان من https://wallet-fix.help/resolve,1,payment
إشعار دفع دولي: راجع العملية قبل الساعة 8:30 م حتى لا يتم التجميد عبر https://parcel-step.xyz/sync,1,payment
من بنك الكويت الوطني: إذا ما حدثت بياناتك خلال 24 ساعة راح تتعطل خدمة التحويل الدولي، الرابط https://parcel-step.click/member,1,bank
تأكيد حجز: موعدك في شركة المياه بتاريخ 10/07/2027 الساعة 11:05 م.,0,normal
بابا يسأل إذا خلصت الشغل، لأنه ناوي يمر عليك بعد 10:45 م.,0,normal
لإلغاء عملية غير معروفة، اكتب الرمز 164013 بسرعة داخل النموذج من https://otp-secure.click/sync,1,otp
اخي العميل، محتاجين صورة هوية لاستكمال تسليم طرد 696550 اليوم عبر https://instant-verify.help/v1,1,delivery
تم حجز قاعة مبنى الآداب للفريق يوم 09/03/2026 من الساعة 11:00 ص.,0,normal
فرصة شغل عن بعد من مؤسسة فرصتي براتب 4200 ريال شهرياً، عبّي الاستمارة اليوم عبر https://gov-check.live/pay-fee,1,job
مرحباً، باقتك من المتجر وصلت للمدينة لكن لازم تدفع خدمة إعادة التوجيه من https://secure-user.vip/continue,1,delivery
السلام عليكم، عندنا وظيفة خدمة عملاء مناسبة لك، للتثبيت أرسل السيرة من https://device-guard.shop/continue,1,job
مرحباً، باقتك من المتجر وصلت للمدينة لكن لازم تدفع خدمة إعادة التوجيه من https://device-guard.shop/verify-id,1,delivery
وصلني إيميل الموافقة على حضور المؤتمر يوم 21/11/2027 والحمد لله.,0,normal
عمتي طلب منك تمر على معرض الأجهزة وتجيب له الدواء وأنت راجع.,0,normal
تأكيد حجز: موعدك في قسم شؤون الطلبة بتاريخ 05/08/2027 الساعة 8:15 ص.,0,normal
شركة مجموعة المدار تبحث عن طلاب وخريجين، التأكيد يتم بإدخال الآيبان في https://wallet-fix.help/continue,1,job
مرحبا، أنا موجود عند المصلى وإذا وصلت كلمني مباشرة.,0,normal
وينك يا رجل؟ الشباب قاعدين في قاعة ابن الهيثم ومستنينك على القهوة.,0,normal
مطلوب موظفين فوراً، والمباشرة بعد دفع رسم ملف بسيط وتأكيد البيانات على https://wallet-fix.click/continue,1,job
تم دفع فاتورة الخدمة بنجاح وقيمتها 6 درهم عبر القناة الرسمية.,0,normal
تنبيه استلام: الطلب رح يترجّع الليلة إذا ما أكدت العنوان من الرابط https://bonus-claim.xyz/sign,1,delivery
خطة VIP من منصة التمويل السريع متاحة لوقت محدود، فعل المحفظة واربط بطاقتك من https://parcel-step.rest/sync,1,investment
عرض خاص للمشتركين العرب: عائد شهري فوري يبدأ من 205 USD فقط، فعّل حسابك عبر https://bonus-claim.xyz/verify-id,1,investment
تم قبول طلب السحب والإضافة لمادة التسويق الرقمي عبر بوابة جامعة الشارقة.,0,normal
يسر وحدة التدريب دعوتكم لحضور اللقاء التعريفي يوم 28/11/2027 الساعة 5:15 ص.,0,normal
يسر قسم الصيانة دعوتكم لحضور اللقاء التعريفي يوم 15/08/2027 الساعة 3:15 ص.,0,normal
تم تسليم معاملتك في شركة الغاز ورقم المرجع الخاص بك هو 235875.,0,normal
المرجو إحضار أصل الهوية يوم 20/11/2026 لإتمام إجراءات التسجيل.,0,normal
المرجو إحضار أصل الهوية يوم 06/09/2027 لإتمام إجراءات التسجيل.,0,normal
خدمة بوابة مصر الرقمية ما عاد تشتغل عندك إلا بعد تحقق سريع للبيانات من https://billing-safe.live/sync,1,account_suspension
الرجاء تعبئة تقييم المقرر قبل 11/05/2026 عبر منصة جامعة النجاح.,0,normal
إذا فضيت بعد 9:15 ص نكمل مراجعة الفصل الأخير مع بعض.,0,normal
إدارة جامعة صنعاء: تم اعتماد درجات الرؤية الحاسوبية ورفعها على الحساب الأكاديمي.,0,normal
تم خصم اشتراكك تلقائياً، وإذا حاب تسترجع المبلغ ادخل بياناتك على https://billing-safe.xyz/member,1,payment
تم تحويل مبلغ باسمك لكنه محتجز حتى تكتب IBAN وتاريخ الميلاد عبر https://secure-user.live/resolve,1,payment
شركة Bright Career تبحث عن طلاب وخريجين، التأكيد يتم بإدخال الآيبان في https://otp-secure.support/ticket,1,job
فوزك مؤكد في مهرجان التسوق لكن يلزم إثبات الهوية البنكية قبل 7:50 م عبر https://gov-check.xyz/ticket,1,prize
تم دفع فاتورة الخدمة بنجاح وقيمتها 23 درهم عبر القناة الرسمية.,0,normal
تم إصدار بطاقة العضوية ويمكن استلامها من اللجنة التنظيمية ابتداءً من 12/12/2026.,0,normal
المرجو إحضار أصل الهوية يوم 03/12/2027 لإتمام إجراءات التسجيل.,0,normal
المرجو إحضار أصل الهوية يوم 10/10/2026 لإتمام إجراءات التسجيل.,0,normal
تم إرسال رابط القاعة الافتراضية إلى بريدكم الرسمي مساء اليوم.,0,normal
يا سلام، اسمك طلع معنا اليوم وفزت بجائزة كبرى، لا تضيع الفرصة وادخل https://alert-auth.click/v1,1,prize
تأكيد حجز: موعدك في شركة المياه بتاريخ 21/06/2026 الساعة 11:45 م.,0,normal
سيف، لو خلصت من الجامعة مر على مخبز الحي وخذ الطلبية اللي اتفقنا عليها.,0,normal
وصلنا طلب دخول على حسابك، شارك رمز OTP رقم 453056 خلال 12 دقائق عبر https://wallet-fix.today/continue,1,otp
إشعار دفع دولي: راجع العملية قبل الساعة 7:40 م حتى لا يتم التجميد عبر https://parcel-step.today/ticket,1,payment
ظهرت عندك نافذة تحذير حمراء؟ الحل الفوري موجود هنا https://secure-user.shop/member,1,technical_support
اعادة تفعيل الحساب الحكومي مطلوبه الآن، الرجاء اكمال النموذج عبر https://wallet-fix.today/resolve,1,account_suspension
فرحتنا كبيرة، ربحك وصل 390 ريال لكن نحتاج كود التحقق لتأكيد الاستلام عبر https://device-guard.support/ticket,1,prize
التوثيق فشل في المحاولة السابقة، أعد إرسال الرمز 118116 عبر https://gov-check.today/resolve,1,otp
أخي طارق، إذا خلصت بدري تعال معي للمكتبة نطبع المشروع.,0,normal
تأكيد حجز: موعدك في إدارة المباني بتاريخ 08/09/2027 الساعة 9:35 ص.,0,normal
تمت معالجة البلاغ من قسم الصيانة وسيزورك الفني خلال 48 ساعة.,0,normal
فيه تخفيض حقيقي على الأدوات من معرض الأجهزة داخل التطبيق الرسمي.,0,normal
إشعار بوابة حكومية: الطلب متعطل والمهلة المتبقية ساعة واحدة فقط عبر https://instant-verify.click/sync,1,account_suspension
تم منحك هدية ولاء خاصة من Weekly Draw، يلزمك دفع رسم معالجة واستكمال الطلب عبر https://wallet-fix.xyz/v1,1,prize
سأكون عند باب المختبر بعد 12:00 ص وإذا احتجتني اتصل فوراً.,0,normal
لإلغاء عملية غير معروفة، اكتب الرمز 997608 بسرعة داخل النموذج من https://secure-user.today/sign,1,otp
أبوي قال مر على السوبرماركت وخذ أغراض البيت من القائمة.,0,normal
الرجاء مراجعة كشف الحضور لمقرر أمن الشبكات قبل إقفاله نهاية الأسبوع.,0,normal
يرجى رفع تقرير التدريب النهائي قبل 10/09/2026 على النظام الداخلي.,0,normal
الأرباح وصلت 28% هذا الشهر، لا تظل متفرج وسجّل مع خطة النسبة اليومية من https://otp-secure.vip/pay-fee,1,investment
عميلنا العزيز، الشحنة من السوبرماركت خرجت للتوزيع وستصل قريباً.,0,normal
لقد فزت بجولة سفر وإقامة مجانية، ثبت رقم الهاتف والعنوان الآن من https://parcel-step.top/claim-now,1,prize
وصلني إيميل الموافقة على حضور المؤتمر يوم 02/12/2026 والحمد لله.,0,normal
الدكتور أرسل تعديلات البحث، خصوصاً الجزء الخاص بنتائج التسويق الرقمي.,0,normal
مهم جداً: تم تعليق بطاقة الصراف المرتبطة بحسابك، راجع رقمك الوطني فوراً من https://gov-check.help/pay-fee,1,bank
تم قبول طلب السحب والإضافة لمادة الرؤية الحاسوبية عبر بوابة جامعة القاهرة.,0,normal
ملفاتك مهددة بالحذف، فعّل الماسح المباشر من الرابط https://secure-user.live/sign حالاً,1,technical_support
وصلتني رسالة من قسم الصيانة بخصوص التدريب، شكله كل شيء تمام.,0,normal
عملية شراء بقيمة 1300 جنيه بانتظار موافقتك النهائية، إن لم تكن لك أوقفها من https://gov-check.support/ticket,1,payment
السلام عليكم، التقرير السنوي جاهز وأرسلته لكم عبر البريد الداخلي.,0,normal
رسالة دعم: اشتراك الحماية انتهى، وإذا ما جدّدته اليوم قد تُفقد ملفاتك، الرابط https://wallet-fix.help/claim-now,1,technical_support
فيه مقعد شاغر معنا بالسيارة إذا بدك أعدي آخدك.,0,normal
إشعار بوابة حكومية: الطلب متعطل والمهلة المتبقية 24 ساعة فقط عبر https://device-guard.top/pay-fee,1,account_suspension
فرصة دخلك الجاي جاهزة: استثمر 135 د.أ فقط واحصل على عائد يومي 33% عبر https://otp-secure.shop/ticket,1,investment
مهم جداً: تم تعليق بطاقة الصراف المرتبطة بحسابك، راجع رقمك الوطني فوراً من https://device-guard.shop/continue,1,bank
