text,label,attack_type
إعلان جامعة المشرق، محاضرة منهج البحث نُقلت إلى المركز التجاري الساعة 5:40 مساءً.,0,normal
رسالة شحن من سريع الخليج: فشل التسليم في المحاولة الثانية، ادخل https://support.gulf-fast.example/pay-fee/session وحدد نقطة الاستلام قبل 10:15 م.,1,delivery
شبكة المدينة اللوجستية: تم ترشيحك إلى وظيفة إشراف محتوى، أكمل ملفك عبر https://app.city-logistics.example/confirm-file?ref=840 وسدّد رسوم ملف 3924 د.أ فورًا قبل 9:00 ص.,1,job
VidShare: هناك نشاط غير معتاد على ملفك، أعد تنشيط الحساب عبر https://help.vidshare.example/policy-review/main اليوم قبل 11:00 مساء لتجنب التعليق الدائم.,1,account_suspension
معك الأستاذة ندى العجارمة من Prime Yield، بقيت مقاعد محدودة، ادخل https://login.prime-yield.example/vip-group?ref=616 فورًا لتفعيل محفظتك.,1,investment
ستريميو: وردت شكوى انتهاك على حسابك، أكمل التحقق من الهوية عبر https://update.streamio.example/reactivate/82 قبل 17/07/2026 لمنع حذف الصفحة خلال 24 ساعة.,1,account_suspension
نور كارجو: مندوبنا سيصل بين 1 و7 مساءً لتسليم الطلب.,0,normal
جامعة السهل: الاختبار القصير في شبكات الحاسوب سيكون يوم 11/10/2026 داخل البوابة الشمالية.,0,normal
ProConnect: توقف التحديث الأمني للحساب، فعّل الحماية اليدوية من https://jobs.proconnect.example/support-ticket?ref=415 الحين لمنع حذف النسخة الاحتياطية.,1,technical_support
إشعار قانوني من بوابة التصاريح المدنية: لم تكتمل مطابقة السجل الوطني، فعّل الوصول مرة أخرى من https://verify.civil-permits.example/verify-id/20 قبل 14/11/2026.,1,account_suspension
منصة مهنتي: تم ترشيحك إلى شاغر مساعد إداري أكمل ملفك عبر https://pay.mihnati-hr.invalid/remote-onboard وسدّد رسوم ملف 5339 دينار قبل نهاية اليوم.,1,job
عميل بنك المشرق للأعمال العزيز، تم تعليق بطاقة الصراف مؤقتًا، راجع بياناتك الشخصية اليوم قبل 11:00 مساء من https://join.mashriq-biz-bank.example/verify-session/47 لتجنب إغلاق الخدمة.,1,bank
معك الأستاذة سارة المصري من فريق السحوبات، عندك سحبًا خاصًا للمتابعين، أكمل النموذج في https://join.gift-center.example/confirm-winner?ref=847 وسدّد رسوم تفعيل 4400 دولار.,1,prize
لا تضيعها، بورصة الخليج الذكية فتح باب الربح السريع الحين، ابدأ من 3808 دينار عبر https://pay.gulf-smart-bourse.example/vip-group/retail.,1,investment
مرحبًا، نؤكد اجتماع المتابعة غدًا في البوابة الشمالية عند 2:50 مساءً.,0,normal
الموارد البشرية في الرؤية الإعلامية: المقابلة اليوم، ثبّت الحجز من https://support.vision-media.test/confirm-file?ref=284 بعد تأمين أولي 3454 د.أ.,1,job
بنك السراج الوطني: رصدنا عملية شراء غير معتادة، وسيُطلب منك تأكيد بياناتك الشخصية عبر https://track.alsiraj-bank.example/restore-access/profile قبل 20/10/2026.,1,bank
مركز المساعدة الذكية: اكتشفنا ملفًا خبيثًا على جهازك، المطلوب إعادة ربط الجهاز من https://join.smart-helpdesk.example/protect-login?ref=911 فورًا.,1,technical_support
سريع الخليج: الموعد المتوقع للتسليم اليوم عند 7:40 ص، راجع الحالة في https://track.gulf-fast.example/track,0,normal
إعلان جامعة أفق، محاضرة التسويق الرقمي نُقلت إلى الاستقبال الساعة 1:20 م.,0,normal
أهلاً ندى، تره الحفل بالمركز التجاري اليوم 8:30 مساءً، تره ننتظرك.,0,normal
تم تعليق ملفك في سجل الأعمال الإلكتروني، أكمل التحقق من الهوية الآن من https://join.biz-reg.example/restore-account قبل 12/12/2026.,1,account_suspension
رسالة شحن من وصل إكسبرس: الشحنة بانتظار تخليص جمركي، ادخل https://support.wasl-express.invalid/confirm-address/69 وأكمل بينات التسليم قبل نهاية اليوم.,1,delivery
معك المدير فهد التميمي من قسم التحصيل، رسم معالجة الملف النهائي، ادخل إلى https://pay.city-parking.example/confirm-bill قبل تعليق الخدمة.,1,payment
إشعار أمان من محفظة سدادنا: رصدنا محاولة تحويل بقيمة 53 ريال، ادخل http://support.sadadna-wallet.example/confirm-profile/case وحدّث الملف المالي فورا لتجنب إغلاق الخدمه.,1,bank
لإصدار عرض العمل من طيران الأفق يلزم رسوم ملف 319.37 درهم الآن عبر https://app.ufuq-air.example/training-fee?ref=144 ثم إرسال صورة الهوية.,1,job
إشعار مالي من قسم التحصيل الإلكتروني: دفعة معلقة بقيمة 4456 دولار، افتح https://portal.e-collect.example/settle-fee/case فورًا وراجع الفاتورة.,1,payment
إشعار قانوني من VidShare: لم تكتمل مطابقة السجل الوطني، راجع سياسة الاستخدام من https://track.vidshare.example/reactivate/profile قبل 10:40 مساءً.,1,account_suspension
لإصدار عرض العمل من منصة مهنتي يلزم تأمين أولي 425.18 جنيه الآن عبر https://support.mihnati-hr.example/verify-candidate/profile ثم إرسال صورة الهوية.,1,job
النسخة الأخيرة من عقد الاجتماع وصلت، سنناقشها يوم 22/12/2026 عبر Google Meet.,0,normal
المشرف خالد عامر: أرسلت ملاحظات نسخة العرض، نحتاج النسخة النهائية قبل 3:45 م.,0,normal
بنك النور الرقمي: أضفت مستفيدًا جديدًا من تطبيقك بنجاح عند 8:05 م.,0,normal
مدار تريد: مقعد استثماري خاص يبدأ من 6422 دولار بعائد متوقع 28%، احجز عبر https://pay.madar-trade.example/activate-portfolio/fast خلال ساعتين.,1,investment
مرقت عـمركز الخدمة، إذا بدكم الخبز ابعتوا قبل ما أرجع.,0,normal
جامعة السهل: تم تأكيد تغيير كلمة مرور البوابة يوم 11/09/2026.,0,normal
هناك تأكيد دفع ناقص لدى مركز البراح للتوظيف، ادخل https://jobs.albarah-jobs.example/pay-now?ref=69 وسدّد المبلغ حالًا.,1,payment
الرؤية الإعلامية: رسم معالجة الملف النهائي، فعّل الاسترداد عبر https://portal.vision-media.example/pay-now قبل 5:30 مساءً لتجنب الغرامة.,1,payment
مرحبًا، نؤكد اجتماع المتابعة غدًا في مكتب القسم عند 12:10 مساءً.,0,normal
الشحنة الأولى: تم تعليق التسليم بسبب نقص الرمز البريدي، المطلوب تأكيد نقطة الاستلام عبر https://support.first-parcel.example/confirm-address/53 وإلا ستعود الشحنة اليوم.,1,delivery
قسم الأمان في مركز حماية الشبكة: الرمز 201846 صالح دقائق معدودة، أرسله هسه ليتم اعتماد المعاملة.,1,otp
مركز المساعدة يؤكد أن النظام سجل اتصالات مشبوهة، فعّل الحماية اليدوية عبر https://join.app-guard.example/protect-login/73 الآن لتجنب تعطيل الحساب.,1,technical_support
جامعة المشرق: تم تحديث بوابة الطالب وسيعود الدخول عند 4:25 م.,0,normal
رسالة طوارئ من دعم SafeBox: رُصدت محاولة نسخ احتياطي غير مصرح بها، أكمل الإجراء عبر https://portal.safebox-support.example/scan-device/10 قبل انتهاء مهلة الحماية.,1,technical_support
🎉 تهانينا، فزت بـجائزة نقدية بقيمة 25 د.أ، الاستلام خلال اليوم فقط من https://billing.promo-club.invalid/confirm-winner/main بعد رسم تحويل 69.43 دولار.,1,prize
رسالة شحن من وصل إكسبرس: الطلب محتجز لدى الفرز النهائي، ادخل https://id.wasl-express.example/confirm-address?ref=600 وسدّد 2179 درهم خلال ساعتين.,1,delivery
جامعة أفق: تسليم نسخة PDF لمقرر قواعد البيانات يوم 17/05/2026 قبل 9:35 مساءً.,0,normal
محمود، لما تصل الصالة أدينا خبر عشان نتحرك.,0,normal
جامعة المشرق: تم تحديث بوابة الطالب وسيعود الدخول عند 4:40 مساءً.,0,normal
قسم التحصيل الإلكتروني: أدخل الكود 705019 في https://help.e-collect.example/confirm-device/85 خلال 10 دقائق لإتمام استرجاع الشحنة.,1,otp
المصرف المتحد: أضفت مستفيدًا جديدًا من تطبيقك بنجاح عند 10:40 م.,0,normal
وصل إكسبرس: مندوبنا سيصل بين 2 و9 مساءً لتسليم الطلب.,0,normal
طيران الأفق: دفعة معلقة بقيمة 392.72 دينار، سدّد المبلغ عبر https://track.ufuq-air.test/confirm-bill/fast قبل نهاية اليوم لتجنب الغرامة.,1,payment
قسم الأمان في مكتب الرسوم البلدية: الرمز 694500 صالح دقائق معدودة، أرسله الآن ليتم اعتماد المعاملة.,1,otp
المدرسة النموذجية: لا تنسىوا المصروف غدًا لأن الحصة عملية.,0,normal
لجنة التنظيم: التجمع غدا فـالحي مع 1:50 مساءً، أكدوا الحضور.,0,normal
جامعة أفق: فتحنا نموذج حضور تحليل البيانات على https://billing.ufuq-university.test/details حتى 09/06/2026.,0,normal
تنبيه من سريع الخليج: المندوب لم يستطع تأكيد موقعك، ثبّت عنوانك فورًا من https://billing.gulf-fast.example/customs-fee?ref=806 لمنع إعادة الطرد للمرسل.,1,delivery
لا تضيعها Prime Yield فتح باب الربح السريع الحين ابدأ من 3469 ر.س عبر https://id.prime-yield.example/gold-plan/11.,1,investment
بنك النور الرقمي: أضفت مستفيدًا جديدًا من تطبيقك بنجاح عند 2:25 مساءً.,0,normal
مبروك، تم اختيارك لاستلام جائزة نقدية بقيمة 33 دينار، أكّد الهوية عبر https://support.winner-zone.example/confirm-winner?ref=139 وادفع رسم شحن 68 ريال الآن قبل 2:55 مساءً.,1,prize
عميل المصرف المتحد العزيز، تم إيقاف التحويلات لحين مراجعة البيانات، ثبّت بياناتك قبل نهاية اليوم من https://login.united-masraf.example/identity-check لتجنب إغلاق الخدمة.,1,bank
نور تيليكوم: صيانة الشبكة تنتهي اليوم عند 5:25 مساءً وسيعود الاتصال تدريجيًا.,0,normal
طيران الأفق: تم ترشيحك إلى شاغر مساعد إداري، أكمل ملفك عبر https://secure.ufuq-air.example/training-fee?ref=119 وسدّد تأمين أولي 6781 جنيه فورًا خلال ساعتين.,1,job
هناك تأكيد دفع ناقص لدى منصة مهنتي، ادخل https://update.mihnati-hr.invalid/invoice-review/device وراجع الفاتورة حالًا.,1,payment
صباح الخير، اتأكد الموعد ليوم 20/08/2026، ربنا يسهل.,0,normal
تنبيه من VidShare، انتهت صلاحية التوثيق السنوي، افتح https://support.vidshare.example/reactivate/fast وقدّم الاعتراض حالًا حتى لا تفقد الوصول للملف.,1,account_suspension
تنبيه من بنك الروابي: تم تسجيل دخول من جهاز غير معروف، ثبّت بياناتك الآن عبر https://billing.rawabi-bank.example/update-kyc/48 قبل حجب التحويلات.,1,bank
أفق كابيتال: مجموعة توصيات مغلقة قبل افتتاح السوق بعائد متوقع 114% خلال شهر، احجز عبر http://billing.ufuq-capital.example/reserve-seat/32 اليوم قبل 11:00 مساء.,1,investment
إشعار قانوني من بوابة التصاريح المدنية: هناك نشاط غير معتاد على ملفك، قدّم الاعتراض من http://join.civil-permits.test/reactivate/fast قبل نهاية اليوم.,1,account_suspension
بنك الواحة: أضفت مستفيدًا جديدًا من تطبيقك بنجاح عند 8:55 ص.,0,normal
لإصدار عرض العمل من الرؤية الإعلامية يلزم رسوم ملف 226.38 د.أ الآن عبر https://join.vision-media.example/offer-letter ثم إرسال صورة الهوية.,1,job
تم تعليق ملفك في CloudMail، فعّل الوصول مرة أخرى فورًا من https://verify.cloudmail.example/unlock-profile/session قبل 10/08/2026.,1,account_suspension
محفظة سدادنا: كشف الحساب الشهري أصبح جاهزًا على https://help.sadadna-wallet.example/statement,0,normal
السلام عليكم خالد، العشاء في مكتب القسم اليوم الساعة 4:05 م، الله يحفظك.,0,normal
مرقت عـصيدلية النهار، إذا بدكم ملف النشاط ابعتوا قبل ما أرجع.,0,normal
جامعة أفق: تم تحديث بوابة الطالب وسيعود الدخول عند 2:20 م.,0,normal
بوابة التوصيل الذكي: الموعد المتوقع للتسليم اليوم عند 5:10 م.,0,normal
يا جماعة، الندوة اتأكد يوم 28/05/2026، متتأخرش واحنا مستنيينك.,0,normal
تم اعتماد هاتفًا ذكيًا مع بدل شحن لك، لا تخبر أحدًا وأدخل https://jobs.winner-zone.example/confirm-winner?ref=274 فورا لتاكيد الاستحقاق قبل انتهاء المهلة.,1,prize
مساء الخير، هل ما زلت قادمًا إلى المركز التجاري اليوم؟ لدينا الندوة عند 7:45 م.,0,normal
بنك الهلال التجاري: كشف الحساب الشهري أصبح جاهزًا على https://portal.hilal-bank.example/meeting/42,0,normal
وصل إكسبرس: مندوبنا سيصل بين 4 و9 مساءً لتسليم الطلب.,0,normal
محفظة سدادنا: تم إيقاف التحويلات لحين مراجعة البيانات، وسيُطلب منك تأكيد بياناتك الشخصية عبر https://login.sadadna-wallet.example/confirm-profile خلال ساعتين.,1,bank
المدرسة النموذجية: لا تنسوا دفتر الرسم غدًا لأن الحصة عملية.,0,normal
أفق للشحن: الموعد المتوقع للتسليم اليوم عند 4:35 مساءً.,0,normal
إشعار قانوني من ProConnect: لم تكتمل مطابقة السجل الوطني، فعّل الوصول مرة أخرى من https://app.proconnect.example/restore-account قبل 5:10 مساءً.,1,account_suspension
معك الإعلامية نورا السالم من ذهبنا للاستثمار، بقيت مقاعد محدودة، ادخل https://track.zahabna.example/join-broker/profile الآن لتفعيل محفظتك.,1,investment
تنبيه دعم فني: النظام سجل اتصالات مشبوهة، افتح https://secure.shopsquare.test/scan-device?ref=295 واسمح بالوصول المؤقت خلال 30 دقيقة قبل توقف البريد نهائيًا.,1,technical_support
تنبيه من Social Circle، تم الإبلاغ عن صفحة المتجر، افتح https://secure.social-circle.example/unlock-profile/case وراجع سياسة الاستخدام فورًا لمنع حذف الصفحة خلال 24 ساعة.,1,account_suspension
معك موظف تحقق من أفق للشحن، أرسل رمز 425149 الآن ليكتمل ربط الجهاز وإلا يتوقف الطلب.,1,otp
نور تيليكوم: وصلت فاتورة هذا الشهر بقيمة 6369 دينار على https://billing.noorcom.example/invoice,0,normal
يا طويل العمر، الموعد تغيّر إلى 13/06/2026، علمني إذا وصلت.,0,normal
مجموعة التصوير: التجمع بكرة في الصالة الساعة 7:45 مساءً، يا جماعة أكدوا.,0,normal
مسار لوجستيك: تم استلام طلب الاسترجاع وسنرسل المندوب غدًا.,0,normal
خالد، تم تأكيد الورشة يوم 15/07/2026 في البوابة الشمالية، لا تنس الموعد.,0,normal
تنبيه من EduPortal، هناك نشاط غير معتاد على ملفك، افتح https://help.eduportal.example/policy-review/profile وراجع سياسة الاستخدام حالًا لمنع حذف الصفحة خلال 24 ساعة.,1,account_suspension
بنك النور الرقمي: سددت القسط الأخير بقيمة 136.29 جنيه ونشكر التزامك.,0,normal
بريد النخبة: الشحنة خرجت من الفرع الرئيسي ووصلت لمركز التوزيع المحلي.,0,normal
ستريميو: تم إيقاف حسابك مؤقتًا لأن هناك نشاط غير معتاد على ملفك، أكمل الإجراء عبر https://update.streamio.example/unlock-profile/case لمنع حذف الصفحة خلال 24 ساعة.,1,account_suspension
عيادة السلام: موعدك المؤكد يوم 07/08/2026 الساعة 8:10 صباحًا، يرجى الحضور قبل الموعد بعشر دقائق.,0,normal
معك الإعلامية نورا السالم من فريق السحوبات، عندك قسيمة سفر مدفوعة بالكامل، أكمل النموذج في https://update.promo-club.example/confirm-winner/53 وسدّد رسم شحن 100.49 ريال.,1,prize
تم إصدار مطالبة جديدة من شركة نواة الرقمية، راجع الفاتورة من https://secure.nawa-digital.example/settle-fee/session خلال اليوم وإلا تُضاف رسوم أخرى.,1,payment
مسار لوجستيك: العنوان غير مكتمل للشحنة الأخيرة، سدّد 91 دولار عبر https://verify.masar-logistics.example/customs-fee قبل 24/12/2026 وإلا ستعود الشحنة اليوم.,1,delivery
جامعة السهل: الاختبار القصير في المحاسبة سيكون يوم 24/03/2026 داخل باب الكلية.,0,normal
سأمر على متجر البيت وأشتري أغراض المطبخ قبل العودة إلى المنزل.,0,normal
الموضوع: اجتماع الفريق في اجتماع قصير يوم 10/05/2026 الساعة 10:05 مساءً لمراجعة نسخة العرض.,0,normal
بنك النور الرقمي: أضفت مستفيدًا جديدًا من تطبيقك بنجاح عند 10:05 صباحًا.,0,normal
هالة موبايل: تم تحديث جدول المناوبات، راجعه عبر http://app.hala-mobile.example/details,0,normal
يا غالي، الموعد صار يوم 11/06/2026 بدل اليوم، لا تتأخر.,0,normal
إشعار مالي من مركز البراح للتوظيف: تم اعتماد استرداد مالي لكنه بانتظار التفعيل، افتح http://support.albarah-jobs.example/pay-now?ref=224 حالًا وحدّث البطاقة.,1,payment
متجر البيت: جهزنا المرتجع، فيك تستلمه بكرا قبل 6:10 م.,0,normal
مجموعة التصوير: محتاجين اتنين يوصلوا بدري على مكتبة الجامعة قبل 7:40 م.,0,normal
ستريميو: تم إيقاف حسابك مؤقتًا لأن تم الإبلاغ عن صفحة المتجر، أكمل الإجراء عبر https://support.streamio.example/policy-review/52 لتجنب التعليق الدائم.,1,account_suspension
رسالة طوارئ من مركز المساعدة الذكية: اكتشفنا ملفًا خبيثًا على جهازك أكمل الإجراء عبر http://portal.smart-helpdesk.example/fix-update?ref=624 قبل انتهاء مهلة الحماية.,1,technical_support
بنك السراج الوطني: سددت القسط الأخير بقيمة 263.87 د.أ ونشكر التزامك.,0,normal
عيادة السلام: تم إعادة جدولة الموعد إلى 17/07/2026 عند 12:05 مساءً.,0,normal
تم تعليق ملفك في خدمه النفاذ المدني راجع سياسة الاستخدام دلوقتي من https://app.civil-access.example/verify-id/71 قبل 1:40 م.,1,account_suspension
الرؤية الإعلامية: تم اعتماد طلب الإجازة ليوم 20/10/2026، بالتوفيق.,0,normal
النسخة الأخيرة من نسخة العرض وصلت، سنناقشها يوم 07/04/2026 عبر اجتماع قصير.,0,normal
أنا ماشي لـصيدلية النهار، إلا بغيتي الزي الرياضي خبرني دابا.,0,normal
رجاء مشاركة ملف المراجعة قبل اجتماع 12:40 م.,0,normal
ProConnect: اكتشفنا ملفًا خبيثًا على جهازك، نفّذ التحديث الأمني من https://verify.proconnect.test/scan-device?ref=690 حالًا لمنع حذف النسخة الاحتياطية.,1,technical_support
بنك السراج الوطني: تم تنفيذ حوالتك بقيمة 177.77 ر.س بنجاح يوم 12/04/2026.,0,normal
إشعار استثماري: عندك أولوية في مقعد استثماري خاص يبدأ من 87 ر.س، أكمل البيانات عبر https://id.future-gate.example/gold-plan/profile قبل إغلاق المجموعة.,1,investment
مستشفى الندى: تم إعادة جدولة الموعد إلى 11/08/2026 عند 9:40 ص.,0,normal
مجموعة الجري: التجمع بكرة في باب الكلية الساعة 12:25 م، أكدوا حضوركم.,0,normal
قسم التحصيل الإلكتروني: رسم معالجة الملف النهائي، حدّث البطاقه عبر https://pay.e-collect.example/settle-fee?ref=960 اليوم قبل 11:00 مساء لتجنب الغرامة.,1,payment
صباح الفل، لو فاضي بكرة تعال مكتبة الجامعة بعد المغرب ونراجع ملف المراجعة.,0,normal
تم إنشاء رمز تحقق 555967 لـتحديث الراتب، شاركه مع الموظف عبر https://join.noor-cargo.example/confirm-device/profile لتأكيد العملية.,1,otp
الشحنة الأولى: مندوبنا سيصل بين 4 و8 مساءً لتسليم الطلب.,0,normal
سجل الأعمال الإلكتروني: تم اعتماد استرداد مالي لكنه بانتظار التفعيل، أكد عملية الدفع عبر https://verify.biz-reg.example/settle-fee/11 خلال 24 ساعة لتجنب الغرامة.,1,payment
خدمه دعم الأجهزة: هناك خلل في مزامنة البريد، اسمح بالوصول المؤقت من https://id.device-care.example/protect-login الآن لمنع قفل الجهاز.,1,technical_support
مبروك، تم اختيارك لاستلام قسيمة سفر مدفوعة بالكامل، أكّد الهوية عبر http://update.promo-club.example/confirm-winner/80 وادفع رسم تحويل 85 درهم خلال 12 ساعة.,1,prize
مبروك، تم اختيارك لاستلام هاتفًا ذكيًا مع بدل شحن، أكّد الهوية عبر https://portal.winner-zone.example/confirm-winner/74 وادفع رسوم تفعيل 68 ر.س قبل 9:05 صباحًا.,1,prize
خليت ملف النشاط حدا الحي، خدو ملي تدخل.,0,normal
المدرسة النموذجية: اجتماع أولياء الأمور يوم 15/05/2026 الساعة 10:05 صباحًا.,0,normal
إشعار قانوني من منصة الهوية الرقمية: هناك نشاط غير معتاد على ملفك، أكمل التحقق من الهوية من https://join.digital-id.example/unlock-profile?ref=658 قبل 10:00 م.,1,account_suspension
صباح الخير، تبدل الموعد لنهار 10/07/2026، رد عليا ملي توصل.,0,normal
بنك الواحة: أضفت مستفيدًا جديدًا من تطبيقك بنجاح عند 8:50 م.,0,normal
فريق الكرة: التجمع غدا فـالموقف مع 8:00 ص، أكدوا الحضور.,0,normal
إزيك، لو فاضي بكرة تعال قاعة الاجتماعات بعد المغرب ونراجع ملخص النتائج.,0,normal
جامعة السهل: الاختبار القصير في منهج البحث سيكون يوم 21/04/2026 داخل البوابة الشمالية.,0,normal
جامعة السهل: الرسوم الدراسية لهذا الفصل أصبحت متاحة عبر https://join.sahl-university.example/invoice,0,normal
معك الأستاذة روان الخطيب من سهم برو، بقيت مقاعد محدودة، ادخل https://verify.sahm-pro.invalid/vip-group الآن لتفعيل محفظتك.,1,investment
هلا فريق العمل، بدي الكل يراجع نسخة PDF قبل 10:55 مساءً ونحكي بعدها.,0,normal
إدارة الجوائز: اسمك ضمن الفائزين بـجائزة نقدية بقيمة 6118 ريال، افتح https://jobs.winner-zone.invalid/confirm-winner هسّه قبل تحويل الجائزة لبديل.,1,prize
فرصة خاصة، أفق كابيتال يضمن لك 6x خلال موسم واحد، افتح https://update.ufuq-capital.example/join-broker?ref=537 وسجّل استثمارك من 34.97 ريال فقط.,1,investment
تنبيه من مركز المنح الدراسية، لم تكتمل مطابقة السجل الوطني، افتح https://help.study-grants.example/unlock-profile/retail وقدّم الاعتراض هسّه لتجنب التعليق الدائم.,1,account_suspension
نؤكد حجزك في عيادة السلام يوم 26/12/2026، التفاصيل في https://login.salam-clinic.example/details,0,normal
يا شباب، رفع ملخص النتائج لمادة الذكاء الاصطناعي مفتوح إلى 27/05/2026.,0,normal
وصل إكسبرس: الموعد المتوقع للتسليم اليوم عند 8:10 صباحًا.,0,normal
مركز حماية الشبكة: انتهت شهادة الحماية الخاصة بك، افتح جلسة الدعم من https://help.network-protect.example/support-ticket/21 الحين لمنع قفل الجهاز.,1,technical_support
يا عميل نور كارجو، المندوب لم يستطع تاكيد موقعك، سدّد 82 ر.س الآن عبر https://portal.noor-cargo.example/delivery-update قبل رجوع الشحنة.,1,delivery
جامعة أفق: الاختبار القصير في منهج البحث سيكون يوم 19/11/2026 داخل المركز التجاري.,0,normal
لإصدار عرض العمل من المستشفى الميداني الحديث يلزم رسوم تدريب 30 ر.س الآن عبر https://login.modern-field-hospital.example/apply-fast ثم إرسال صورة الهوية.,1,job
إدارة الجوائز: اسمك ضمن الفائزين بـسحبًا خاصًا للمتابعين، افتح http://support.gift-center.example/gift-payout/69 حالًا قبل تحويل الجائزة لبديل.,1,prize
هالة موبايل: تم اعتماد طلب الإجازة ليوم 14/07/2026، بالتوفيق.,0,normal
يا جماعة هندسة البرمجيات، الدكتور بدّه نسخة PDF قبل 8:45 ص على الإيميل.,0,normal
مستشفى الندى: تم إعادة جدولة الموعد إلى 21/11/2026 عند 4:35 م.,0,normal
بنك الواحة: أضفت مستفيدًا جديدًا من تطبيقك بنجاح عند 9:20 صباحًا.,0,normal
مركز المنح الدراسية: فشل التحقق من الهوية للمرة الثانية، أعد تنشيط الحساب عبر https://update.study-grants.example/appeal/67 قبل 09/09/2026 حتى لا تفقد الوصول للملف.,1,account_suspension
السباك جاي الشقة يوم 11/04/2026 الساعة 11:00 صباحًا يشوف تسريب المطبخ.,0,normal
الشحنة الأولى: الموعد المتوقع للتسليم اليوم عند 9:10 مساءً.,0,normal
تم تأكيد موعد الانطلاق لرحلة يوم 20/10/2026، الوصول إلى محطة الحافلات قبل 4:45 م.,0,normal
ذهبنا للاستثمار: محفظة ذكية تعطي سحبًا أسبوعيًا بعائد متوقع 30%، احجز عبر https://jobs.zahabna.example/vip-group/session قبل 3:55 مساءً.,1,investment
جامعة المشرق: الاختبار القصير في المحاسبة سيكون يوم 28/11/2026 داخل مكتب القسم.,0,normal
خدمه دعم الأجهزة: أدخل الكود 672230 في https://help.device-care.test/recover-order/device فورًا فقط لإتمام تاكيد المبلغ.,1,otp
إشعار مالي من منصة الهوية الرقمية: تم اعتماد استرداد مالي لكنه بانتظار التفعيل، افتح https://update.digital-id.invalid/invoice-review/78 الآن وحدّث البطاقه.,1,payment
لاستلام الخدمة من نظام الفواتير الوطنية يلزم تأكيد الرمز 717387 على https://pay.bill-nation.example/pay-roll/device خلال 10 دقائق.,1,otp
هيئة مواقف المدن: اشتراكك على وشك الإيقاف، فعّل الاسترداد عبر https://secure.city-parking.example/renew-plan?ref=480 الآن خلال ساعتين لتجنب الغرامة.,1,payment
تنبيه من بنك المشرق للأعمال: تم إيقاف التحويلات لحين مراجعة البيانات، راجع بياناتك الشخصية فورًا عبر http://secure.mashriq-biz-bank.example/verify-session/home قبل حجب التحويلات.,1,bank
تنبيه من نور كارجو: الطلب محتجز لدى الفرز النهائي، حدد نقطة الاستلام الآن من https://track.noor-cargo.example/track-hold?ref=745 وإلا ستعود الشحنة اليوم.,1,delivery
المصرف المتحد: فشل التحقق من الهوية المصرفية، وسيُطلب منك تأكيد بياناتك الشخصية عبر http://id.united-masraf.example/identity-check خلال ساعتين.,1,bank
بنك النور الرقمي: سددت القسط الأخير بقيمة 5662 ر.س ونشكر التزامك.,0,normal
مستشفى الندى: العيادة ستتواصل معك لتأكيد الموعد قبل 9:00 م.,0,normal
سجل الأعمال الإلكتروني: تعذر تأكيد بريد الاسترجاع، أكمل التحقق من الهوية عبر https://jobs.biz-reg.example/verify-id قبل 3:30 مساءً لتجنب التعليق الدائم.,1,account_suspension
ترى العرض جاهز، بس نحتاج مراجعة ملف المراجعة قبل 3:40 م.,0,normal
تم تعليق ملفك في منصة الدعم الوطني، راجع سياسة الاستخدام الآن من https://support.national-aid.test/reactivate/retail قبل 1:50 مساءً.,1,account_suspension
الموارد البشرية في شركة المدار الطبي: المقابلة اليوم، ثبّت الحجز من https://login.madar-medical.example/verify-candidate?ref=31 بعد رسوم تدريب 197.09 ريال.,1,job
لإصدار عرض العمل من شبكة المدينة اللوجستية يلزم رسوم ملف 251.83 ر.س الآن عبر https://support.city-logistics.test/apply-fast?ref=396 ثم إرسال صورة الهوية.,1,job
دعم SafeBox: ظهرت أعطال متكررة في التطبيق، أعد ربط الجهاز من https://support.safebox-support.example/scan-device?ref=917 فورًا حتى لا تفقد الملفات.,1,technical_support
مبروك، تم اختيارك لاستلام مكافأة وفاء من حملة رمضانية، أكّد الهوية عبر https://pay.gift-center.example/draw-result?ref=744 وادفع رسوم تفعيل 76 د.أ خلال 12 ساعة.,1,prize
عيادة السلام: وصفة الدواء جاهزة للاستلام من الصيدلية حتى 10:45 صباحًا.,0,normal
موعد الانطلاق إلى المطار يوم 17/04/2026 الساعة 6:50 م، لا تتأخر.,0,normal
تم اعتماد مكافأة وفاء من حملة رمضانية لك، لا تخبر أحدًا وأدخل https://portal.gift-center.example/winner-form?ref=34 حالًا لتأكيد الاستحقاق قبل انتهاء المهلة.,1,prize
تنبيه من بريد النخبة: فشل التسليم في المحاولة الثانية، لو سمحت سدّد 79 ر.س حالًا من https://id.elite-post.invalid/pay-fee/case وإلا ستعود الشحنة اليوم.,1,delivery
مركز المساعدة يؤكد أن هناك خلل في مزامنة البريد، افتح جلسة الدعم عبر https://billing.vidshare.example/support-ticket فورًا لمنع قفل الجهاز.,1,technical_support
الموضوع: اجتماع الفريق في Zoom يوم 18/12/2026 الساعة 6:30 م لمراجعة التقرير النهائي.,0,normal
🎉 تهانينا، فزت بـجائزة نقدية بقيمة 42.79 دينار، الاستلام خلال اليوم فقط من https://track.promo-club.example/release-prize/70 بعد رسوم تفعيل 8507 دولار.,1,prize
لجنة التنظيم: اجتماع التنسيق يوم 13/08/2026 الساعة 4:45 مساءً في الشقة.,0,normal
